,returns,CDF for h = 0.001,CDF for h = 0.003,CDF for h = 0.01
260,-0.7808476258847663,-0.0015627755095357658,-0.0014264107344165032,-0.0013794456282303512
821,-0.7805938581097047,-0.001295294065339065,-0.0012280700426073553,-0.001388502787772738
1112,-0.7780802043875723,-0.0012960362410439307,-0.0014211101830211746,-0.001321485188949873
1560,-0.7777829221649328,-0.001200159179199651,-0.0013769018788800647,-0.0014691938630966102
2134,-0.777597221761303,-0.0011982483309004586,-0.0014568356987130595,-0.0012994511366296068
418,-0.775826548255053,-0.0014259035811605208,-0.001435839791547131,-0.0013246270311272686
645,-0.7753500340640942,-0.001236143157812648,-0.0013660214077334187,-0.0013164231349800505
2489,-0.7750404937612889,-0.0013227253738276308,-0.0013242510870659727,-0.0013465334388987247
1695,-0.7748241901401847,-0.0015363596089325395,-0.0013342551363436223,-0.0013625581380034713
836,-0.7743643110700917,-0.0012352258649857334,-0.0014602721995799978,-0.0013417591025405365
1486,-0.7742126804844216,-0.0013443484810708136,-0.0011884026360538518,-0.0013052767136801568
1077,-0.7741585434808373,-0.001361929840499669,-0.0013239262614012925,-0.0014209575963810214
508,-0.7741430830608682,-0.0014232970928856606,-0.0012071456465723932,-0.0013638876134749105
1390,-0.7720484195636654,-0.0012066205187242314,-0.0015735346318800233,-0.0013881395822401468
1995,-0.7713212985173099,-0.0015163226160585434,-0.0013289015049789523,-0.0013028829133290792
2382,-0.7705022846962615,-0.0013322700266261455,-0.001403189321179789,-0.001329856158197304
1305,-0.770199923947769,-0.0013052780160498045,-0.001372427749684362,-0.0013270845017135412
1621,-0.769030052415741,-0.00134594896487331,-0.0013727850360953282,-0.0013428194573538324
1037,-0.7679012434154555,-0.0011814207359515632,-0.0012564489238772927,-0.0013246619345711028
1652,-0.766986760336279,-0.0015180584798120131,-0.001494686818604146,-0.0012986179625607546
328,-0.7660266742031401,-0.0011429375084461336,-0.0013180010434805348,-0.0013426908036402456
1463,-0.7648932521664893,-0.0012196236352381988,-0.0013631689933105997,-0.0013147467055454989
1439,-0.7646180441660246,-0.0014091093760229035,-0.0014388325689124138,-0.0014246442862238533
1926,-0.7645663417621558,-0.0013883542513610594,-0.001358829622035343,-0.0014284632854654666
329,-0.7644651931068907,-0.0014916611561648922,-0.0012419082171579914,-0.0013674695786104795
121,-0.7640914033304476,-0.001398520668154823,-0.0013921163885303933,-0.0012781645319485879
145,-0.7629071783651904,-0.0013419310316554866,-0.0014012788065406374,-0.001274460841040173
426,-0.7627753566267148,-0.0011501352459204947,-0.001314308300430063,-0.0013934615951340411
2067,-0.7624482100268317,-0.0014263943441152006,-0.0014811429194047869,-0.0013513046346379162
94,-0.7607666399489896,-0.0013044910255070406,-0.0012094093382555321,-0.0013321183499043052
463,-0.7581651751518277,-0.0013042627099383146,-0.0014256885564301969,-0.0013803409625503507
1104,-0.7579973086126139,-0.0013668175290660525,-0.001461122727645246,-0.0013260439369991146
1323,-0.757829095319906,-0.0012146973247518316,-0.0013390690383395351,-0.0013113704949070655
652,-0.7573452245298855,-0.0011054014919990893,-0.0013443702913210696,-0.0014011280140410623
1963,-0.7559441889342096,-0.0011819252839893291,-0.0013318405038527242,-0.001293996883499917
717,-0.755924709388337,-0.0013723254794999096,-0.0015423959602264168,-0.0013723853377586375
539,-0.7556954446975839,-0.0014933631447886786,-0.001291258842598821,-0.001338780706541773
627,-0.7554911404554789,-0.001150354076248088,-0.0012289353728983214,-0.0014261181076571994
68,-0.7531303142040489,-0.0014764174704182736,-0.0014313858679144548,-0.0013346120137352707
1889,-0.7527578324832569,-0.0014350562290984992,-0.0013832185330703718,-0.0013125179172198478
1904,-0.7523321590999266,-0.0014053953380089102,-0.0012150948290139299,-0.0013613627882451001
58,-0.7519449480066296,-0.0014676278773560643,-0.001229408715720477,-0.0013583134051435978
1964,-0.750582392043015,-0.0014165781894677654,-0.0013558796537956434,-0.00129628136975323
241,-0.7492891398195074,-0.0014768454765889667,-0.0014025529144919653,-0.00133602191343925
882,-0.7469626904077409,-0.0012576819393857303,-0.0013345426396314582,-0.0012827370776760717
1835,-0.7445393778689995,-0.0013441745336960128,-0.00131675620516706,-0.0013533162170511978
389,-0.7434736369162616,-0.0012858027313767716,-0.0013789804716103872,-0.0012750463653777772
209,-0.7403228662634034,-0.0012516023180772125,-0.0013761022039621236,-0.001393228505231312
126,-0.7388420012087289,-0.0014134652987089504,-0.0012724994864014665,-0.001341653085383168
2138,-0.7386884060566383,-0.001268511005993185,-0.0012553329575854075,-0.001364595228883473
2133,-0.7371688359430326,-0.0013295514351443613,-0.001395881572307382,-0.001299317445030032
1406,-0.7369428820921766,-0.001234312229401779,-0.0013572042731568755,-0.001324787199918525
511,-0.736533075642428,-0.0013435925258807459,-0.0014593252940281753,-0.0013014826754656809
439,-0.7354743073935439,-0.001427247049638347,-0.0013658790853080622,-0.0013051364435343724
1081,-0.7350770820940373,-0.0014172554124221028,-0.0013019026740882466,-0.0013797098573154125
2304,-0.7341301114691536,-0.0014251626468231877,-0.0014446942058453634,-0.0013145967977791252
814,-0.7328925352585625,-0.001278089189983817,-0.001411482596845697,-0.0014055225071762578
1637,-0.7305345364103892,-0.0014258336026559562,-0.0013628484240009332,-0.001351276405895815
73,-0.7293351847216469,-0.0014928221087992725,-0.001373235915804963,-0.001314401393825928
97,-0.7287015858578207,-0.0012701246118935802,-0.0012776521121770179,-0.0013438266749876793
919,-0.7276851893933118,-0.0014231500329009586,-0.0013118163696797728,-0.00136878873516197
427,-0.7270861220333864,-0.0012551101363881697,-0.0014044214135011405,-0.001425647408603282
1054,-0.7268152347521923,-0.0010672997832179524,-0.0012943333390327324,-0.0013060192363759384
1094,-0.72555422624617,-0.0011721174299783115,-0.0013202362204133666,-0.0012858322149876884
1099,-0.7250617417099126,-0.0014065450091183954,-0.0012667869498964328,-0.001299058349287279
49,-0.7250567285829626,-0.0012474282708947904,-0.0013898980662945992,-0.0013476607212266586
2336,-0.7249494674382513,-0.0014176385577202453,-0.0013722009105138703,-0.0013636025741071488
543,-0.7241224816349008,-0.001310252027884425,-0.0012999642146301375,-0.001317615539213245
1899,-0.7231142853139716,-0.0012354627035536514,-0.0014490932262309008,-0.0013034149635415472
2028,-0.7220740539128554,-0.0015113664847530982,-0.0013839286893529807,-0.0013477052696532136
2355,-0.7219055462239803,-0.001321286507916145,-0.0013436402343012734,-0.0013683098663936704
2345,-0.7211303247364835,-0.0013827471941073115,-0.0013536996946448456,-0.001330097693227161
1645,-0.7196751574333726,-0.001586721373355072,-0.0013385570609132295,-0.0013461566978347174
2063,-0.7195437604790142,-0.0013037099771370558,-0.0012135566665790385,-0.0013066383206134207
1169,-0.7181487607817849,-0.0012308804636286766,-0.001363949678932757,-0.0013104333608955003
292,-0.717635775360274,-0.001348856070045291,-0.0014247297923250571,-0.001314601711761446
975,-0.7173096425832706,-0.001296797759152525,-0.0014640211342040923,-0.0013021115968101997
1672,-0.7172936853406233,-0.0012935849065979802,-0.001248017025090236,-0.0014152894203945797
1879,-0.7166733303792898,-0.0011244232749128423,-0.0013338306341961984,-0.0013539831180348768
1137,-0.7149786841023544,-0.001297750227129299,-0.001394878396794335,-0.0013174493848238467
2334,-0.7148593807587833,-0.0013714832459634097,-0.0012820226793389938,-0.0013376974499556458
2230,-0.7146568054475493,-0.0015219718143240815,-0.0014476519908008716,-0.0013236387330348481
40,-0.7143452044740248,-0.001121960492346009,-0.0013308983113276462,-0.00131128003420568
1860,-0.7124934995775323,-0.0012819058534865007,-0.0012434695754759979,-0.0013278821585482779
1869,-0.7124484712594028,-0.00132868016360846,-0.0014048436261175584,-0.001348247697629341
1392,-0.7113465152673983,-0.0016886663955955707,-0.0013587838275024137,-0.0013675686140557962
1257,-0.7112513120853108,-0.001231455954882916,-0.001313599084818906,-0.0013760408996544157
1472,-0.7089619334658537,-0.0014537171370155892,-0.0013150742000983852,-0.001331811477897914
1877,-0.7083428529275408,-0.0012262822978207654,-0.0012701951475125985,-0.0013638731940817917
114,-0.7077645090259885,-0.0014125329105232874,-0.001291996456276557,-0.0012793326741557779
496,-0.7077486697625586,-0.0014099272454689547,-0.0012642070205754162,-0.0013044568135802542
1951,-0.7073483145844472,-0.0014146423864200848,-0.0012779524040299143,-0.0013636102856839807
698,-0.7062114885579518,-0.0013479553945526558,-0.0013326571337763569,-0.0013047815902840654
2078,-0.7058888861342598,-0.0015146838429290744,-0.001329862243021266,-0.0013862560864942352
624,-0.7054574174546915,-0.0013424494175324076,-0.0013507262764807402,-0.0013166314698577894
1224,-0.7039295213819083,-0.0011221876562423328,-0.0013916274765439702,-0.001363268165626974
2045,-0.7038324509758735,-0.0011072363825805757,-0.0013424848433937874,-0.0013375588335104778
1440,-0.7037597185672693,-0.0014086949691947325,-0.0013207912137343648,-0.0013571852802846149
2370,-0.7026319550467033,-0.001322690610074404,-0.0012621631394432915,-0.0013940524557549084
1987,-0.7008788280833707,-0.0012748400163593867,-0.0013987134487762466,-0.001373167188586348
1383,-0.700731179257378,-0.0012936869876086492,-0.001361032650889751,-0.0013739448219751626
1453,-0.699922521244394,-0.001395640316023928,-0.0013005419833900212,-0.0013972811904478083
1758,-0.6990834812080253,-0.0013037649789957102,-0.0014770269959147658,-0.001385518510421854
1606,-0.6977540380815983,-0.0015312773124438912,-0.0014301486257016457,-0.0013577476783438614
2193,-0.6975490112337652,-0.0013803950304917354,-0.0013942346948729958,-0.001349540650750587
2469,-0.6971014970176423,-0.0013992293137297916,-0.0012535249375823234,-0.0013063000311042754
2077,-0.6960823391891764,-0.0011375722399162296,-0.0014427846033461934,-0.0013387332522392002
1302,-0.6960481783103616,-0.0014307375885083558,-0.0013430221684682484,-0.0012908765937097708
1927,-0.6959300555171188,-0.0013752365863505898,-0.0012115403722665506,-0.0013243373047253548
2375,-0.6944000981292573,-0.0013372698203142769,-0.001358408872782059,-0.0014017412509259074
1087,-0.694361809318224,-0.0012350840420086349,-0.00148711701427629,-0.0013527136934425043
1446,-0.6941940094246288,-0.0014830316188417555,-0.0012671917226802242,-0.0014121873086420163
1720,-0.6937790079162787,-0.0014719131551665886,-0.0012350296904407216,-0.0013733052382619495
682,-0.6930455597455214,-0.001232665211019378,-0.001363744784493225,-0.0013299343316331693
2252,-0.692980413260933,-0.0014607626414932778,-0.0012891305097215762,-0.0013975857019888458
2451,-0.6907564404746571,-0.0015962782607429624,-0.0012582535475859392,-0.0013711756725399015
159,-0.6862202271420812,-0.0012809818949336162,-0.0013892497133041238,-0.001348446471391155
414,-0.6860341221439257,-0.0013848627148343915,-0.0013843520765402077,-0.0013409511033711133
467,-0.6849679039410581,-0.0014509367195478877,-0.0013456998843054582,-0.0013551505169200305
2003,-0.6833652272541015,-0.0015658365130394082,-0.0013932978333773814,-0.0013815862645589394
1334,-0.6832255529800288,-0.0013737876556405575,-0.0013866668528053766,-0.0012644149035958233
1431,-0.6823234523874881,-0.0012109850114476045,-0.0013805282380932387,-0.001347173083207412
2264,-0.6801799113469797,-0.0013841200427968984,-0.0013416406299057416,-0.001439311282663778
226,-0.6795007873052723,-0.0015695284236283268,-0.0013146117308184407,-0.001362268806704644
1097,-0.6794360399121524,-0.0012390031716241904,-0.001307430086640629,-0.0013831245046543245
380,-0.6792953831109678,-0.0012787464263164599,-0.0014610873829074215,-0.0013168945171586782
1553,-0.6792682185619503,-0.001300327285875151,-0.001410483162477864,-0.0013563007109398582
182,-0.6786952793144936,-0.0013282847488965315,-0.001330336126225842,-0.001376276912032367
1410,-0.6784911230702397,-0.0014895590089375348,-0.0012695916666235335,-0.001387398351875514
152,-0.6762059521946291,-0.001328302413917988,-0.001351392365560587,-0.0012975924264647767
1709,-0.675243903878014,-0.0012967802511949472,-0.0013045459008415973,-0.0013597067222108365
1008,-0.672258710197059,-0.0012632311984553466,-0.0014195134041340778,-0.0013510663652442462
400,-0.671163702059911,-0.0014255905128027662,-0.0013419693004418872,-0.0013343819161256985
1048,-0.6706370412071114,-0.001186121040885709,-0.0014380225562894999,-0.0013686800707414868
240,-0.6704860001659254,-0.0013310329153457445,-0.00133663994756959,-0.0013724449350277308
2468,-0.6693239173451428,-0.0012417941926363381,-0.0013681298475425332,-0.0013753952680702845
529,-0.6690806992936682,-0.0013616822914894332,-0.0012576499573455774,-0.0014055788211172777
2327,-0.6685035556019012,-0.0013821921568719555,-0.0013289239137590021,-0.0014038718049246724
1362,-0.668459528661316,-0.0013427050164058734,-0.0013701309285754403,-0.0013576222367727101
2123,-0.6681501765260254,-0.0011325731058439478,-0.0013636897656560576,-0.0013299501387221357
805,-0.6673271198061757,-0.0015859627398442575,-0.0014003206558625646,-0.0014050995637276723
237,-0.6646428736788423,-0.0013428947289451977,-0.0012154528139624267,-0.0012840043020960067
2096,-0.6644996885986312,-0.0015050412945484242,-0.0013396724262051852,-0.0013461439851622796
2471,-0.663185574983105,-0.0014602854444701202,-0.0013614728127220716,-0.0013520404468788559
190,-0.6623712192653672,-0.0012789559222053841,-0.001276831472929884,-0.0013742814568988924
1258,-0.6612853724338821,-0.0012620031840262468,-0.0013149628726593344,-0.0014081883831995733
2031,-0.6611270053403913,-0.0012852443355155648,-0.001309043352427585,-0.0013560643504054897
690,-0.6599062432919685,-0.001226638849472256,-0.001315802691056142,-0.001376714992983891
1818,-0.6580365752143527,-0.0015468773202484732,-0.001379954997613642,-0.0014214510584570656
750,-0.6569995489158982,-0.0014689586221231469,-0.0014170222213078063,-0.0013851409618340334
1925,-0.6568636324235972,-0.0011432887786873315,-0.0013450010279613006,-0.0012916679951054876
249,-0.655657378239249,-0.0013677331686942325,-0.0015016471331468551,-0.0013406588969654767
1426,-0.6539180593122198,-0.0013222719022635892,-0.0013768801664624819,-0.001329242101689387
154,-0.6537340792717454,-0.0015054076842135101,-0.001414236242074645,-0.0012961089789515169
609,-0.6536073023772588,-0.0014105160244077034,-0.0014333394385262186,-0.0012865226607830047
1820,-0.6533221054006455,-0.0012408919265768823,-0.001382443141923058,-0.0013068740296107175
1479,-0.6531498187928995,-0.001362642128855164,-0.0013485753193237177,-0.0013013854801154875
986,-0.6522909304677824,-0.0012841448874985123,-0.0013259876938852982,-0.0013804198261760092
610,-0.6506793174118912,-0.0013477570496410525,-0.0013421076416905134,-0.001356599052275965
828,-0.6500207350767875,-0.0013183222526414536,-0.0014128972375997623,-0.0013468885933977934
871,-0.6498056521453583,-0.001634785526729148,-0.0013145924523766746,-0.001305836600524579
866,-0.6489823009331837,-0.0014249053475226972,-0.0013153007494249899,-0.001317448692871764
1296,-0.6484398367772861,-0.0013190379575987088,-0.0014107464249042585,-0.00138798177914512
1457,-0.648152912387884,-0.0014654931945852286,-0.001311130155957111,-0.0013762028317456864
1281,-0.6463668590410354,-0.0014568765404712487,-0.0013178974369074444,-0.00134242287544768
1841,-0.6457517533384338,-0.0014615191261751735,-0.001333660516863745,-0.0014047624181705172
2092,-0.6449286917363861,-0.0013257231271757504,-0.0014608396453758134,-0.0013338582965169484
710,-0.6449141961581242,-0.0013030477432063408,-0.0014690060830047182,-0.0013369796479609903
1691,-0.6443750148334135,-0.0012287196008203501,-0.0012629475300394049,-0.0013826494681865378
1732,-0.6440449367057723,-0.001275294646195204,-0.0014029467359765594,-0.0013575379883235573
473,-0.6413641330183726,-0.0012386382922677955,-0.0013151068261567644,-0.0013887618025070602
842,-0.6411239161337092,-0.00134448848129399,-0.001260777756480827,-0.0013458845275535953
1714,-0.6387994638890555,-0.001356966269820037,-0.0013170231199555573,-0.0013052997918084344
2359,-0.6381056604445632,-0.0013020059342826863,-0.0012869331838457683,-0.0013770028603166005
1127,-0.6371939978301506,-0.001365675204211931,-0.0014215960652809638,-0.0013940605620458393
